epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
64,0.1477,0.0030,0.1436,0.1963,2.0675,0.2181,0.2216,92
65,0.1473,0.0031,0.1431,0.1956,2.0542,0.2281,0.2358,92
66,0.1470,0.0028,0.1430,0.1951,2.0241,0.2305,0.2277,92
67,0.1465,0.0027,0.1426,0.1952,1.9875,0.2498,0.2520,92
68,0.1460,0.0027,0.1422,0.1944,1.9427,0.2371,0.2434,92
69,0.1464,0.0026,0.1426,0.1949,1.9567,0.2434,0.2441,92
70,0.1459,0.0025,0.1423,0.1947,1.8678,0.2695,0.2700,92
71,0.1460,0.0026,0.1422,0.1949,1.9546,0.2547,0.2581,92
72,0.1454,0.0026,0.1417,0.1940,1.9031,0.2624,0.2610,92
73,0.1451,0.0024,0.1415,0.1929,1.9143,0.2505,0.2545,92
74,0.1454,0.0024,0.1418,0.1942,1.8819,0.2838,0.2817,92
75,0.1455,0.0024,0.1419,0.1942,1.8799,0.2519,0.2541,92
76,0.1447,0.0024,0.1412,0.1926,1.8596,0.2586,0.2587,92
77,0.1450,0.0025,0.1413,0.1929,1.9044,0.2642,0.2629,92
78,0.1453,0.0024,0.1417,0.1935,1.8680,0.2951,0.2990,92
79,0.1450,0.0022,0.1416,0.1938,1.9172,0.2553,0.2567,92
80,0.1452,0.0024,0.1417,0.1936,1.8589,0.2597,0.2619,92
81,0.1448,0.0022,0.1414,0.1930,1.8887,0.2526,0.2560,92
82,0.1450,0.0023,0.1415,0.1938,1.8970,0.2552,0.2558,92
83,0.1451,0.0022,0.1416,0.1930,1.9128,0.2546,0.2542,92
84,0.1447,0.0023,0.1411,0.1925,1.9364,0.2527,0.2529,92
85,0.1438,0.0026,0.1399,0.1892,2.0977,0.2276,0.2298,92
86,0.1401,0.0026,0.1360,0.1811,2.2165,0.2066,0.2093,92
87,0.1380,0.0025,0.1341,0.1779,2.1688,0.2077,0.2076,92
88,0.1341,0.0025,0.1298,0.1695,2.5339,0.1483,0.1510,92
89,0.1322,0.0025,0.1280,0.1660,2.4274,0.1662,0.1735,92
90,0.1324,0.0024,0.1283,0.1668,2.4094,0.1623,0.1628,92
91,0.1311,0.0024,0.1272,0.1644,2.2779,0.1935,0.1939,92
92,0.1310,0.0023,0.1271,0.1655,2.3174,0.1833,0.1843,92
93,0.1310,0.0025,0.1271,0.1649,2.2247,0.1906,0.1943,92
94,0.1314,0.0024,0.1275,0.1657,2.2503,0.1867,0.1865,92
95,0.1308,0.0023,0.1269,0.1648,2.2302,0.1907,0.1946,92
96,0.1308,0.0022,0.1269,0.1644,2.3353,0.1885,0.1878,92
97,0.1301,0.0023,0.1264,0.1637,2.1852,0.2034,0.2082,92
98,0.1305,0.0024,0.1266,0.1644,2.1887,0.2030,0.2056,92
99,0.1303,0.0022,0.1266,0.1639,2.2033,0.1982,0.1984,92
100,0.1297,0.0022,0.1259,0.1630,2.2146,0.1965,0.1942,92
101,0.1304,0.0021,0.1267,0.1647,2.2489,0.1977,0.2045,92
102,0.1304,0.0022,0.1266,0.1643,2.2618,0.2015,0.2004,92
103,0.1295,0.0021,0.1258,0.1631,2.2494,0.1924,0.1913,92
104,0.1283,0.0021,0.1245,0.1606,2.3214,0.1750,0.1753,92
105,0.1249,0.0026,0.1205,0.1524,2.5374,0.1615,0.1727,92
106,0.1242,0.0022,0.1202,0.1526,2.4731,0.1675,0.1659,92
107,0.1237,0.0024,0.1195,0.1513,2.4799,0.1537,0.1541,92
108,0.1227,0.0021,0.1189,0.1501,2.3582,0.1745,0.1744,92
109,0.1223,0.0022,0.1185,0.1491,2.3727,0.1730,0.1741,92
110,0.1231,0.0024,0.1190,0.1507,2.3839,0.1811,0.1816,92
111,0.1215,0.0021,0.1178,0.1483,2.2251,0.2165,0.2144,92
112,0.1224,0.0022,0.1185,0.1497,2.2855,0.1725,0.1753,92
113,0.1225,0.0022,0.1187,0.1502,2.2865,0.2001,0.2001,92
114,0.1224,0.0020,0.1186,0.1511,2.3048,0.1786,0.1820,92
115,0.1232,0.0024,0.1187,0.1507,2.8067,0.1532,0.1550,92
116,0.1225,0.0022,0.1186,0.1516,2.3037,0.1918,0.1884,92
117,0.1219,0.0019,0.1182,0.1499,2.3114,0.1762,0.1758,92
118,0.1221,0.0020,0.1184,0.1509,2.2965,0.1878,0.1855,92
119,0.1213,0.0020,0.1176,0.1495,2.2687,0.1808,0.1824,92
120,0.1211,0.0020,0.1173,0.1494,2.3661,0.1610,0.1625,92
121,0.1171,0.0021,0.1131,0.1389,2.5815,0.1444,0.1459,92
122,0.1162,0.0022,0.1121,0.1381,2.5007,0.1524,0.1539,92
123,0.1154,0.0021,0.1114,0.1376,2.4840,0.1596,0.1607,92
124,0.1150,0.0021,0.1111,0.1368,2.4655,0.1605,0.1599,92
125,0.1142,0.0020,0.1106,0.1363,2.1968,0.2873,0.3017,92
126,0.1148,0.0021,0.1110,0.1373,2.3075,0.1714,0.1710,92
127,0.1144,0.0020,0.1106,0.1366,2.4786,0.1491,0.1498,92
128,0.1144,0.0021,0.1102,0.1349,2.6415,0.1331,0.1324,92
129,0.1141,0.0020,0.1103,0.1360,2.4557,0.1471,0.1446,92
130,0.1143,0.0020,0.1105,0.1354,2.4601,0.1526,0.1562,92
131,0.1146,0.0019,0.1108,0.1368,2.4696,0.1589,0.1591,92
132,0.1141,0.0020,0.1103,0.1358,2.4726,0.1570,0.1573,92
133,0.1151,0.0019,0.1112,0.1372,2.5156,0.1702,0.1815,92
134,0.1135,0.0019,0.1098,0.1349,2.3434,0.2108,0.2096,92
135,0.1142,0.0020,0.1104,0.1360,2.4284,0.1487,0.1485,92
136,0.1142,0.0018,0.1104,0.1364,2.5028,0.1569,0.1583,92
137,0.1144,0.0019,0.1106,0.1366,2.3944,0.1700,0.1691,92
138,0.1145,0.0020,0.1106,0.1373,2.4607,0.1705,0.1714,92
139,0.1136,0.0019,0.1099,0.1354,2.3975,0.1870,0.1910,92
140,0.1137,0.0019,0.1100,0.1362,2.4419,0.1664,0.1660,92
141,0.1138,0.0018,0.1101,0.1360,2.4608,0.1763,0.1779,92
142,0.1139,0.0020,0.1100,0.1357,2.4969,0.1652,0.1602,92
143,0.1144,0.0020,0.1104,0.1364,2.6908,0.1421,0.1455,92
144,0.1141,0.0019,0.1104,0.1377,2.4341,0.1612,0.1639,92
145,0.1135,0.0019,0.1097,0.1368,2.4329,0.1875,0.1898,92
146,0.1131,0.0018,0.1094,0.1353,2.4580,0.1656,0.1659,92
147,0.1133,0.0019,0.1095,0.1353,2.5136,0.1504,0.1542,92
148,0.1135,0.0019,0.1096,0.1361,2.4854,0.1582,0.1579,92
149,0.1131,0.0018,0.1094,0.1358,2.4641,0.1752,0.1733,92
150,0.1133,0.0018,0.1096,0.1364,2.4136,0.1841,0.1892,92
151,0.1120,0.0018,0.1089,0.1350,1.7845,0.4410,0.4576,92
152,0.1124,0.0018,0.1092,0.1365,2.0458,0.2324,0.2305,92
153,0.1134,0.0017,0.1097,0.1368,2.4911,0.1520,0.1546,92
154,0.1130,0.0020,0.1093,0.1360,2.3645,0.1765,0.1721,92
155,0.1133,0.0017,0.1098,0.1372,2.3782,0.1615,0.1610,92
156,0.1135,0.0016,0.1101,0.1383,2.3285,0.1751,0.1779,92
157,0.1134,0.0018,0.1099,0.1374,2.2793,0.2036,0.2042,92
158,0.1130,0.0019,0.1092,0.1361,2.4122,0.1733,0.1748,92
159,0.1134,0.0018,0.1096,0.1372,2.5879,0.1562,0.1548,92
160,0.1138,0.0018,0.1102,0.1381,2.4029,0.1721,0.1735,92
161,0.1131,0.0018,0.1094,0.1371,2.4510,0.1814,0.1836,92
162,0.1122,0.0017,0.1089,0.1360,2.1133,0.3165,0.3342,92
163,0.1125,0.0017,0.1091,0.1362,2.2970,0.1885,0.1845,92
164,0.1127,0.0017,0.1092,0.1361,2.3955,0.1722,0.1667,92
165,0.1134,0.0016,0.1098,0.1376,2.4189,0.1714,0.1729,92
166,0.1129,0.0017,0.1093,0.1372,2.4698,0.1669,0.1688,92
167,0.1129,0.0017,0.1093,0.1369,2.4493,0.1956,0.1950,92
168,0.1119,0.0017,0.1081,0.1345,2.6201,0.1498,0.1522,92
169,0.1098,0.0021,0.1056,0.1298,2.6841,0.1418,0.1408,92
170,0.1079,0.0021,0.1036,0.1258,2.7898,0.1292,0.1311,92
171,0.1073,0.0020,0.1032,0.1254,2.7166,0.1531,0.1499,92
172,0.1070,0.0020,0.1029,0.1252,2.6784,0.1469,0.1514,92
173,0.1068,0.0020,0.1029,0.1255,2.5772,0.1672,0.1660,92
174,0.1064,0.0018,0.1025,0.1244,2.6999,0.1438,0.1437,92
175,0.1052,0.0020,0.1015,0.1231,2.3150,0.2778,0.2949,92
176,0.1050,0.0020,0.1009,0.1215,2.6534,0.1437,0.1449,92
177,0.1011,0.0020,0.0968,0.1133,2.9524,0.1003,0.1033,92
178,0.1007,0.0019,0.0965,0.1128,2.8635,0.1189,0.1177,92
179,0.1002,0.0019,0.0958,0.1116,3.0812,0.1089,0.1110,92
180,0.0988,0.0018,0.0948,0.1105,2.7751,0.1239,0.1257,92
181,0.0986,0.0018,0.0946,0.1104,2.7772,0.1300,0.1316,92
182,0.0995,0.0019,0.0955,0.1120,2.7025,0.1469,0.1491,92
183,0.0989,0.0018,0.0948,0.1104,2.7807,0.1351,0.1361,92
184,0.0991,0.0019,0.0951,0.1122,2.6037,0.1844,0.1862,92
185,0.0983,0.0019,0.0944,0.1099,2.6531,0.1397,0.1390,92
186,0.0983,0.0019,0.0943,0.1099,2.6870,0.1460,0.1467,92
187,0.0989,0.0019,0.0946,0.1098,2.9825,0.1431,0.1560,92
188,0.0992,0.0019,0.0952,0.1115,2.7198,0.1727,0.1684,92
189,0.0981,0.0018,0.0940,0.1108,2.7554,0.1265,0.1263,92
190,0.1002,0.0023,0.0951,0.1113,3.4346,0.1036,0.1135,92
191,0.0997,0.0026,0.0942,0.1103,3.6811,0.1598,0.1636,92
192,0.0978,0.0019,0.0939,0.1093,2.6813,0.1521,0.1485,92
193,0.0984,0.0018,0.0944,0.1115,2.7459,0.1433,0.1429,92
194,0.0986,0.0017,0.0946,0.1102,2.8954,0.1198,0.1181,92
195,0.0978,0.0017,0.0939,0.1094,2.6389,0.1409,0.1410,92
196,0.0977,0.0017,0.0937,0.1090,2.7235,0.1406,0.1405,92
197,0.0981,0.0018,0.0942,0.1108,2.5980,0.1675,0.1674,92
198,0.0982,0.0017,0.0943,0.1111,2.6666,0.1521,0.1520,92
199,0.0976,0.0017,0.0937,0.1090,2.7177,0.1433,0.1417,92
200,0.0981,0.0018,0.0942,0.1107,2.6191,0.1522,0.1566,92
201,0.0974,0.0017,0.0936,0.1098,2.6733,0.1575,0.1583,92
202,0.0975,0.0017,0.0937,0.1093,2.6810,0.1464,0.1467,92
203,0.0985,0.0018,0.0944,0.1113,2.7485,0.1472,0.1483,92
204,0.0980,0.0017,0.0941,0.1104,2.6678,0.1432,0.1448,92
205,0.0975,0.0017,0.0938,0.1102,2.5600,0.1979,0.1994,92
206,0.0987,0.0019,0.0945,0.1111,2.8572,0.1275,0.1294,92
207,0.0978,0.0017,0.0940,0.1105,2.6654,0.1574,0.1558,92
208,0.0977,0.0017,0.0938,0.1100,2.7322,0.1348,0.1353,92
209,0.0974,0.0016,0.0938,0.1099,2.5274,0.2190,0.2173,92
210,0.0988,0.0017,0.0947,0.1123,2.8775,0.1239,0.1239,92
211,0.0978,0.0017,0.0937,0.1102,2.9298,0.1287,0.1294,92
212,0.0973,0.0017,0.0934,0.1098,2.6843,0.1562,0.1531,92
213,0.0981,0.0017,0.0942,0.1110,2.7085,0.1555,0.1531,92
214,0.0972,0.0017,0.0933,0.1099,2.7915,0.1283,0.1286,92
215,0.0972,0.0017,0.0934,0.1103,2.6967,0.1477,0.1514,92
216,0.0971,0.0015,0.0933,0.1103,2.6341,0.1485,0.1486,92
217,0.0971,0.0016,0.0934,0.1105,2.6148,0.1680,0.1638,92
218,0.0978,0.0016,0.0939,0.1106,2.7293,0.1457,0.1436,92
219,0.0972,0.0017,0.0934,0.1103,2.6223,0.1430,0.1433,92
220,0.0986,0.0018,0.0942,0.1115,3.0494,0.1258,0.1309,92
221,0.0977,0.0019,0.0938,0.1104,2.6813,0.1842,0.1770,92
222,0.0973,0.0017,0.0934,0.1104,2.6857,0.1428,0.1407,92
223,0.0977,0.0017,0.0938,0.1112,2.6865,0.1450,0.1444,92
224,0.0974,0.0016,0.0936,0.1108,2.6136,0.1450,0.1419,92
225,0.0974,0.0016,0.0938,0.1112,2.5106,0.2097,0.2061,92
226,0.0970,0.0016,0.0932,0.1098,2.6918,0.1552,0.1564,92
227,0.0960,0.0018,0.0918,0.1066,2.9380,0.1256,0.1262,92
228,0.0932,0.0018,0.0888,0.1012,3.0626,0.1110,0.1145,92
229,0.0920,0.0019,0.0877,0.0990,3.0252,0.1096,0.1099,92
230,0.0913,0.0019,0.0870,0.0979,3.0131,0.1058,0.1057,92
231,0.0906,0.0019,0.0864,0.0973,2.9325,0.1197,0.1212,92
232,0.0899,0.0018,0.0860,0.0967,2.6100,0.2281,0.2262,92
233,0.0908,0.0019,0.0867,0.0974,2.8062,0.1375,0.1349,92
234,0.0912,0.0019,0.0870,0.0983,2.8704,0.1263,0.1274,92
235,0.0904,0.0018,0.0864,0.0973,2.7947,0.1276,0.1275,92
236,0.0906,0.0017,0.0865,0.0971,2.8960,0.1206,0.1222,92
237,0.0906,0.0020,0.0864,0.0972,2.8074,0.1254,0.1248,92
238,0.0910,0.0019,0.0865,0.0968,3.1042,0.1082,0.1108,92
239,0.0904,0.0019,0.0861,0.0964,2.9461,0.1221,0.1205,92
240,0.0902,0.0018,0.0862,0.0973,2.7731,0.1619,0.1652,92
241,0.0908,0.0017,0.0868,0.0987,2.7785,0.1348,0.1352,92
242,0.0900,0.0018,0.0860,0.0971,2.7030,0.1513,0.1512,92
243,0.0902,0.0018,0.0862,0.0975,2.7634,0.1381,0.1363,92
244,0.0908,0.0018,0.0866,0.0978,2.9466,0.1181,0.1223,92
245,0.0899,0.0019,0.0858,0.0963,2.8166,0.1386,0.1361,92
246,0.0888,0.0018,0.0845,0.0937,3.0704,0.1004,0.1011,92
247,0.0860,0.0018,0.0815,0.0867,3.2610,0.0896,0.0888,92
248,0.0850,0.0018,0.0805,0.0857,3.2203,0.0933,0.0976,92
249,0.0840,0.0019,0.0795,0.0843,3.1527,0.1065,0.1031,92
250,0.0840,0.0018,0.0798,0.0851,2.9356,0.1365,0.1375,92
251,0.0840,0.0019,0.0795,0.0848,3.1376,0.0938,0.0946,92
252,0.0836,0.0018,0.0793,0.0842,3.0299,0.1231,0.1240,92
253,0.0839,0.0018,0.0796,0.0852,3.0604,0.1045,0.1016,92
254,0.0830,0.0018,0.0786,0.0839,3.0992,0.1129,0.1152,92
255,0.0828,0.0017,0.0786,0.0836,2.9412,0.1272,0.1312,92
256,0.0835,0.0018,0.0793,0.0844,2.9366,0.1241,0.1246,92
257,0.0827,0.0018,0.0785,0.0833,2.9072,0.1434,0.1450,92
258,0.0830,0.0017,0.0788,0.0835,2.9707,0.1159,0.1158,92
259,0.0833,0.0018,0.0790,0.0840,3.0314,0.1065,0.1044,92
260,0.0831,0.0017,0.0789,0.0844,3.0267,0.1048,0.1064,92
261,0.0829,0.0018,0.0790,0.0848,2.6561,0.2449,0.2538,92
262,0.0825,0.0017,0.0786,0.0841,2.6682,0.1681,0.1639,92
263,0.0833,0.0018,0.0791,0.0852,2.9285,0.1106,0.1116,92
264,0.0822,0.0016,0.0781,0.0831,3.0078,0.1089,0.1081,92
265,0.0826,0.0017,0.0783,0.0835,3.0395,0.1045,0.1016,92
266,0.0829,0.0017,0.0787,0.0836,3.0013,0.1123,0.1120,92
267,0.0827,0.0018,0.0785,0.0833,2.9835,0.1333,0.1278,92
268,0.0820,0.0018,0.0779,0.0829,2.8594,0.1298,0.1317,92
269,0.0829,0.0017,0.0785,0.0843,3.2119,0.1161,0.1164,92
270,0.0822,0.0018,0.0778,0.0827,3.1272,0.1428,0.1348,92
271,0.0824,0.0017,0.0784,0.0836,2.8863,0.1245,0.1225,92
272,0.0823,0.0017,0.0781,0.0831,2.9750,0.1034,0.1066,92
273,0.0826,0.0017,0.0786,0.0843,2.8851,0.1369,0.1350,92
274,0.0820,0.0016,0.0779,0.0823,2.9696,0.1139,0.1142,92
275,0.0823,0.0017,0.0781,0.0834,2.9634,0.1101,0.1071,92
276,0.0826,0.0019,0.0784,0.0835,2.8961,0.1386,0.1363,92
277,0.0824,0.0017,0.0784,0.0842,2.8336,0.1373,0.1375,92
278,0.0826,0.0018,0.0784,0.0837,2.9705,0.1160,0.1143,92
279,0.0822,0.0018,0.0782,0.0835,2.7733,0.2273,0.2307,92
280,0.0824,0.0017,0.0783,0.0840,2.8371,0.1314,0.1307,92
281,0.0819,0.0016,0.0778,0.0832,2.9375,0.1114,0.1113,92
282,0.0819,0.0018,0.0777,0.0832,2.9479,0.1101,0.1064,92
283,0.0818,0.0016,0.0777,0.0827,2.9178,0.1258,0.1245,92
284,0.0820,0.0017,0.0779,0.0833,2.9677,0.1184,0.1149,92
285,0.0814,0.0016,0.0772,0.0819,2.9855,0.1175,0.1172,92
286,0.0815,0.0017,0.0776,0.0833,2.6999,0.2045,0.2003,92
287,0.0819,0.0017,0.0779,0.0830,2.8198,0.1262,0.1238,92
288,0.0822,0.0016,0.0781,0.0833,2.9539,0.1097,0.1115,92
289,0.0826,0.0016,0.0784,0.0846,2.9787,0.1133,0.1132,92
290,0.0823,0.0017,0.0782,0.0836,2.9789,0.1234,0.1213,92
291,0.0817,0.0017,0.0774,0.0822,3.1851,0.1066,0.1063,92
292,0.0814,0.0016,0.0773,0.0817,2.9571,0.1337,0.1300,92
293,0.0813,0.0017,0.0773,0.0823,2.8597,0.1558,0.1567,92
294,0.0796,0.0019,0.0752,0.0773,3.0900,0.1138,0.1108,92
295,0.0775,0.0019,0.0729,0.0728,3.3400,0.0813,0.0788,92
296,0.0773,0.0020,0.0725,0.0725,3.4050,0.0749,0.0779,92
297,0.0767,0.0018,0.0721,0.0728,3.3678,0.0914,0.0908,92
298,0.0759,0.0018,0.0713,0.0716,3.3232,0.0864,0.0863,92
299,0.0765,0.0018,0.0719,0.0728,3.2465,0.0926,0.0926,92
300,0.0755,0.0017,0.0710,0.0705,3.2728,0.0949,0.0950,92
301,0.0753,0.0017,0.0709,0.0714,3.1679,0.1213,0.1198,92
302,0.0755,0.0018,0.0711,0.0713,3.1564,0.1168,0.1175,92
303,0.0752,0.0017,0.0709,0.0717,3.1054,0.1201,0.1171,92
304,0.0753,0.0018,0.0709,0.0714,3.1791,0.1038,0.1026,92
305,0.0756,0.0017,0.0712,0.0715,3.2034,0.1133,0.1126,92
306,0.0748,0.0018,0.0705,0.0707,3.0315,0.1406,0.1337,92
307,0.0746,0.0018,0.0701,0.0701,3.2262,0.0939,0.0931,92
308,0.0788,0.0029,0.0721,0.0734,4.6633,0.0529,0.0576,92
309,0.0785,0.0031,0.0711,0.0715,5.2832,0.1532,0.1642,92
310,0.0748,0.0020,0.0705,0.0711,2.8070,0.1706,0.1674,92
