epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
88,0.0582,0.0057,0.0513,0.0277,2.8876,0.1620,0.1559,90
89,0.0575,0.0054,0.0509,0.0271,2.8003,0.1979,0.1856,90
90,0.0577,0.0055,0.0509,0.0270,2.9957,0.1403,0.1398,90
91,0.0565,0.0054,0.0500,0.0258,2.7132,0.2242,0.2141,90
92,0.0565,0.0053,0.0500,0.0257,2.7260,0.2078,0.1934,90
93,0.0563,0.0052,0.0499,0.0257,2.6832,0.2084,0.2010,90
94,0.0564,0.0052,0.0499,0.0262,2.8572,0.1557,0.1532,90
95,0.0568,0.0059,0.0499,0.0257,2.8195,0.1990,0.1886,90
96,0.0556,0.0051,0.0493,0.0257,2.7095,0.1980,0.1899,90
97,0.0554,0.0051,0.0493,0.0253,2.5183,0.2447,0.2382,90
98,0.0557,0.0052,0.0493,0.0251,2.7213,0.1849,0.1830,90
99,0.0560,0.0052,0.0495,0.0256,2.8929,0.1436,0.1414,90
100,0.0552,0.0050,0.0491,0.0252,2.6106,0.2320,0.2328,90
101,0.0548,0.0050,0.0486,0.0245,2.7090,0.1901,0.1915,90
102,0.0557,0.0050,0.0493,0.0254,2.8751,0.1628,0.1547,90
103,0.0547,0.0052,0.0483,0.0242,2.7081,0.2222,0.2118,90
104,0.0532,0.0048,0.0468,0.0226,3.0175,0.1532,0.1439,90
105,0.0505,0.0052,0.0435,0.0190,3.4306,0.0789,0.0787,90
106,0.0496,0.0049,0.0431,0.0188,2.9718,0.1803,0.1830,90
107,0.0486,0.0052,0.0420,0.0176,2.9596,0.1606,0.1583,90
108,0.0485,0.0049,0.0422,0.0185,2.8722,0.2119,0.2133,90
109,0.0477,0.0051,0.0414,0.0175,2.7260,0.1806,0.1809,90
110,0.0487,0.0052,0.0421,0.0183,2.8861,0.1970,0.1866,90
111,0.0481,0.0050,0.0418,0.0180,2.8255,0.1667,0.1731,90
112,0.0471,0.0047,0.0410,0.0171,2.8077,0.1839,0.1691,90
113,0.0475,0.0047,0.0414,0.0171,2.8255,0.1880,0.1958,90
114,0.0479,0.0049,0.0416,0.0177,2.9239,0.1577,0.1553,90
115,0.0474,0.0051,0.0411,0.0174,2.7872,0.1854,0.1852,90
116,0.0476,0.0048,0.0412,0.0177,2.9598,0.1381,0.1371,90
117,0.0483,0.0048,0.0420,0.0181,2.9528,0.1548,0.1643,90
118,0.0476,0.0048,0.0414,0.0176,2.8485,0.1830,0.1800,91
119,0.0469,0.0050,0.0407,0.0169,2.7211,0.2195,0.2080,90
120,0.0474,0.0048,0.0410,0.0176,2.9780,0.1383,0.1389,90
121,0.0470,0.0048,0.0408,0.0171,2.8739,0.1708,0.1749,90
122,0.0462,0.0044,0.0405,0.0166,2.5683,0.2573,0.2407,90
123,0.0470,0.0047,0.0410,0.0177,2.7162,0.1905,0.1816,90
124,0.0470,0.0048,0.0408,0.0172,2.9014,0.1651,0.1547,90
125,0.0470,0.0047,0.0408,0.0172,2.8550,0.1755,0.1722,90
126,0.0459,0.0046,0.0401,0.0165,2.5220,0.2262,0.2354,90
127,0.0469,0.0043,0.0408,0.0174,3.0269,0.1281,0.1199,90
128,0.0461,0.0045,0.0404,0.0169,2.6073,0.2617,0.2500,90
129,0.0457,0.0046,0.0398,0.0167,2.6997,0.1951,0.1828,90
130,0.0471,0.0049,0.0407,0.0177,2.9791,0.1590,0.1453,90
131,0.0453,0.0045,0.0387,0.0155,3.3987,0.0868,0.0852,90
132,0.0417,0.0050,0.0350,0.0131,3.1953,0.1462,0.1389,90
133,0.0403,0.0047,0.0343,0.0127,2.7303,0.2457,0.2219,90
134,0.0398,0.0046,0.0337,0.0121,2.9383,0.1649,0.1548,90
135,0.0395,0.0046,0.0333,0.0119,2.9481,0.1758,0.1751,90
136,0.0397,0.0049,0.0335,0.0120,2.8264,0.1797,0.1653,90
137,0.0393,0.0047,0.0330,0.0116,2.9870,0.1433,0.1438,90
138,0.0398,0.0044,0.0335,0.0119,3.2450,0.1016,0.1035,90
139,0.0395,0.0045,0.0334,0.0120,2.9856,0.1782,0.1720,90
140,0.0394,0.0044,0.0330,0.0118,3.2518,0.1106,0.1112,90
141,0.0397,0.0048,0.0333,0.0119,3.0726,0.1421,0.1365,90
142,0.0389,0.0045,0.0329,0.0117,2.8796,0.2126,0.2027,90
143,0.0388,0.0047,0.0328,0.0116,2.7344,0.2048,0.2034,90
144,0.0392,0.0044,0.0331,0.0120,3.0739,0.1373,0.1315,90
145,0.0387,0.0045,0.0326,0.0117,2.9639,0.1587,0.1598,90
146,0.0393,0.0047,0.0331,0.0120,3.0160,0.1915,0.1702,90
147,0.0387,0.0047,0.0324,0.0115,3.0471,0.1773,0.1783,90
148,0.0391,0.0043,0.0331,0.0120,2.9756,0.1795,0.1681,90
149,0.0392,0.0045,0.0329,0.0121,3.1383,0.1344,0.1354,90
150,0.0387,0.0047,0.0325,0.0115,2.9330,0.1939,0.2021,90
151,0.0394,0.0045,0.0330,0.0118,3.2159,0.1545,0.1414,90
152,0.0398,0.0046,0.0333,0.0123,3.3211,0.0913,0.0862,90
153,0.0385,0.0046,0.0325,0.0119,2.6978,0.2298,0.2193,90
154,0.0379,0.0043,0.0322,0.0114,2.6409,0.2259,0.2113,90
155,0.0387,0.0045,0.0326,0.0119,2.9552,0.1833,0.1784,90
156,0.0385,0.0046,0.0323,0.0114,2.9158,0.1920,0.1773,90
157,0.0396,0.0047,0.0332,0.0122,3.1545,0.1167,0.1255,90
158,0.0395,0.0048,0.0329,0.0120,3.2157,0.1354,0.1252,90
159,0.0389,0.0043,0.0326,0.0118,3.2689,0.1564,0.1361,90
160,0.0389,0.0046,0.0325,0.0116,3.1145,0.1591,0.1514,90
161,0.0383,0.0044,0.0323,0.0115,2.8261,0.2422,0.2306,90
162,0.0377,0.0042,0.0320,0.0114,2.7284,0.2110,0.1926,90
163,0.0383,0.0044,0.0322,0.0113,3.0004,0.1506,0.1390,90
164,0.0383,0.0044,0.0325,0.0120,2.7436,0.2308,0.2233,90
165,0.0382,0.0045,0.0322,0.0115,2.8029,0.1955,0.1847,90
166,0.0383,0.0043,0.0325,0.0117,2.8396,0.1876,0.1805,90
167,0.0385,0.0043,0.0325,0.0120,2.9169,0.1938,0.1835,90
168,0.0382,0.0044,0.0322,0.0114,2.9269,0.1806,0.1980,90
169,0.0374,0.0042,0.0317,0.0113,2.7413,0.2250,0.2110,90
170,0.0387,0.0044,0.0327,0.0116,2.9947,0.1567,0.1439,90
171,0.0386,0.0043,0.0326,0.0118,2.9496,0.1765,0.1743,90
172,0.0391,0.0044,0.0329,0.0121,3.1173,0.1379,0.1305,90
173,0.0385,0.0044,0.0324,0.0120,2.9522,0.1673,0.1628,90
174,0.0376,0.0044,0.0321,0.0118,2.5172,0.2906,0.2942,90
175,0.0379,0.0042,0.0321,0.0118,2.8291,0.1684,0.1666,90
176,0.0388,0.0043,0.0327,0.0119,3.0437,0.1413,0.1328,90
177,0.0387,0.0045,0.0325,0.0120,3.0568,0.1646,0.1498,90
178,0.0377,0.0044,0.0319,0.0117,2.7528,0.2148,0.2153,90
179,0.0381,0.0044,0.0322,0.0119,2.7656,0.2277,0.2229,90
180,0.0381,0.0042,0.0322,0.0119,2.9516,0.1542,0.1503,90
181,0.0382,0.0043,0.0323,0.0120,2.9298,0.1781,0.1853,90
182,0.0383,0.0042,0.0323,0.0118,3.0961,0.1433,0.1312,90
183,0.0372,0.0040,0.0317,0.0114,2.6577,0.2260,0.2050,90
184,0.0378,0.0042,0.0321,0.0115,2.7980,0.1772,0.1702,90
185,0.0381,0.0042,0.0323,0.0117,2.8794,0.1867,0.1825,90
186,0.0382,0.0042,0.0325,0.0119,2.7975,0.2095,0.1893,90
187,0.0379,0.0043,0.0320,0.0115,2.9306,0.2179,0.1977,90
188,0.0379,0.0042,0.0321,0.0116,2.8615,0.1720,0.1607,90
189,0.0381,0.0040,0.0322,0.0120,3.0081,0.1506,0.1321,90
190,0.0381,0.0042,0.0321,0.0117,3.0157,0.1629,0.1542,90
191,0.0374,0.0040,0.0318,0.0117,2.7610,0.2384,0.2266,90
192,0.0374,0.0040,0.0319,0.0115,2.7418,0.2037,0.2031,90
193,0.0385,0.0042,0.0325,0.0118,3.0750,0.1488,0.1368,90
194,0.0375,0.0041,0.0319,0.0119,2.7006,0.2247,0.2077,90
195,0.0377,0.0040,0.0321,0.0120,2.8250,0.1847,0.1787,90
196,0.0379,0.0042,0.0321,0.0119,2.8623,0.2019,0.1763,90
197,0.0378,0.0042,0.0319,0.0117,2.9335,0.1539,0.1465,90
198,0.0381,0.0041,0.0321,0.0118,3.1089,0.1492,0.1288,90
199,0.0385,0.0041,0.0325,0.0123,3.1366,0.1394,0.1395,90
200,0.0380,0.0040,0.0321,0.0119,3.0937,0.1546,0.1494,90
201,0.0375,0.0042,0.0319,0.0118,2.6541,0.2643,0.2423,90
202,0.0374,0.0040,0.0318,0.0117,2.8639,0.1954,0.1846,90
203,0.0385,0.0042,0.0325,0.0121,3.0268,0.1625,0.1504,90
204,0.0376,0.0039,0.0320,0.0119,2.8535,0.1732,0.1673,90
205,0.0374,0.0038,0.0319,0.0116,2.8418,0.1873,0.1854,90
206,0.0376,0.0041,0.0319,0.0118,2.8688,0.1926,0.1739,90
207,0.0376,0.0042,0.0318,0.0116,2.8406,0.2290,0.2044,90
208,0.0371,0.0041,0.0317,0.0118,2.5971,0.2559,0.2523,90
209,0.0374,0.0040,0.0318,0.0117,2.8193,0.1662,0.1560,90
210,0.0375,0.0040,0.0319,0.0119,2.8052,0.1833,0.1707,90
211,0.0371,0.0039,0.0316,0.0120,2.7190,0.2342,0.2178,90
212,0.0374,0.0039,0.0318,0.0120,2.8789,0.1726,0.1595,90
213,0.0377,0.0040,0.0322,0.0120,2.7709,0.2170,0.2008,90
214,0.0379,0.0042,0.0320,0.0119,2.9936,0.1494,0.1450,90
215,0.0375,0.0041,0.0318,0.0119,2.7904,0.2117,0.1976,90
216,0.0377,0.0040,0.0318,0.0117,3.0712,0.1564,0.1327,90
217,0.0377,0.0043,0.0318,0.0118,2.9110,0.1854,0.1744,90
218,0.0380,0.0041,0.0321,0.0121,2.9761,0.1685,0.1533,90
219,0.0374,0.0041,0.0316,0.0118,2.8788,0.2104,0.2019,90
220,0.0371,0.0042,0.0315,0.0118,2.7839,0.2193,0.2144,90
221,0.0380,0.0039,0.0321,0.0119,3.0941,0.1189,0.1173,90
222,0.0375,0.0039,0.0317,0.0119,3.0648,0.1547,0.1404,90
223,0.0383,0.0041,0.0325,0.0124,2.9708,0.1844,0.1652,90
224,0.0371,0.0040,0.0315,0.0117,2.7631,0.2182,0.2282,90
225,0.0371,0.0040,0.0316,0.0115,2.6854,0.2252,0.2005,90
226,0.0373,0.0041,0.0315,0.0115,2.8800,0.1571,0.1515,90
227,0.0369,0.0042,0.0312,0.0119,2.7503,0.2303,0.2243,90
228,0.0374,0.0038,0.0318,0.0121,2.9490,0.1439,0.1398,90
229,0.0375,0.0040,0.0317,0.0121,3.0451,0.1438,0.1298,90
230,0.0376,0.0039,0.0319,0.0120,2.9515,0.1668,0.1517,90
231,0.0369,0.0039,0.0314,0.0119,2.7972,0.2174,0.2119,90
232,0.0381,0.0041,0.0321,0.0120,3.0375,0.2252,0.1984,90
233,0.0361,0.0039,0.0308,0.0111,2.5493,0.2645,0.2429,90
234,0.0375,0.0039,0.0320,0.0121,2.8087,0.1821,0.1694,90
235,0.0364,0.0039,0.0310,0.0118,2.7044,0.2165,0.2111,90
236,0.0359,0.0039,0.0308,0.0118,2.3542,0.3381,0.3161,90
237,0.0374,0.0038,0.0318,0.0119,2.9912,0.1246,0.1271,90
238,0.0374,0.0037,0.0321,0.0120,2.8083,0.1944,0.1862,90
239,0.0368,0.0040,0.0313,0.0117,2.7104,0.2239,0.2111,90
240,0.0371,0.0040,0.0315,0.0121,2.7950,0.2213,0.2112,90
241,0.0372,0.0040,0.0316,0.0117,2.8864,0.1549,0.1368,90
242,0.0374,0.0039,0.0316,0.0118,3.0443,0.1400,0.1314,90
243,0.0366,0.0040,0.0311,0.0116,2.6774,0.2335,0.2392,90
244,0.0373,0.0038,0.0318,0.0123,2.7905,0.1934,0.1852,90
245,0.0368,0.0038,0.0314,0.0118,2.7966,0.2033,0.1964,90
246,0.0365,0.0039,0.0312,0.0118,2.5487,0.2515,0.2457,90
247,0.0370,0.0040,0.0314,0.0122,2.8215,0.1761,0.1590,90
248,0.0376,0.0042,0.0317,0.0121,2.9409,0.1638,0.1602,90
249,0.0376,0.0039,0.0319,0.0117,2.9588,0.1942,0.1850,90
250,0.0368,0.0039,0.0314,0.0124,2.7171,0.2393,0.2095,90
251,0.0370,0.0039,0.0315,0.0120,2.8469,0.1764,0.1748,90
252,0.0370,0.0038,0.0314,0.0122,2.9208,0.1863,0.1705,90
253,0.0371,0.0039,0.0312,0.0120,3.0683,0.1482,0.1383,90
254,0.0362,0.0036,0.0312,0.0121,2.5233,0.2631,0.2370,90
255,0.0371,0.0039,0.0314,0.0122,2.9101,0.1595,0.1548,90
256,0.0372,0.0038,0.0316,0.0123,2.9821,0.1577,0.1465,90
257,0.0363,0.0038,0.0309,0.0115,2.7504,0.2199,0.2056,90
258,0.0367,0.0039,0.0313,0.0120,2.7417,0.2032,0.1810,90
259,0.0368,0.0037,0.0314,0.0120,2.7971,0.2091,0.1910,90
260,0.0369,0.0039,0.0313,0.0120,2.8647,0.2195,0.2086,90
261,0.0361,0.0036,0.0310,0.0120,2.5430,0.2876,0.2753,90
262,0.0364,0.0041,0.0310,0.0121,2.6104,0.2438,0.2399,90
263,0.0369,0.0039,0.0313,0.0122,2.8134,0.1602,0.1501,90
264,0.0371,0.0039,0.0314,0.0122,2.8851,0.1786,0.1679,90
265,0.0368,0.0037,0.0312,0.0116,3.0045,0.1385,0.1307,90
266,0.0373,0.0038,0.0316,0.0124,3.0484,0.1446,0.1333,90
267,0.0369,0.0039,0.0314,0.0123,2.7293,0.2094,0.1977,90
268,0.0368,0.0035,0.0314,0.0119,2.9705,0.1384,0.1370,90
269,0.0354,0.0037,0.0303,0.0117,2.5038,0.3170,0.2937,90
270,0.0366,0.0036,0.0313,0.0123,2.7030,0.2038,0.1996,90
271,0.0369,0.0037,0.0314,0.0123,2.9910,0.1647,0.1443,90
272,0.0364,0.0037,0.0310,0.0120,2.7702,0.2032,0.1887,90
273,0.0358,0.0037,0.0307,0.0122,2.4945,0.2651,0.2461,90
274,0.0364,0.0038,0.0309,0.0120,2.8133,0.1912,0.1794,90
275,0.0363,0.0036,0.0309,0.0123,2.7977,0.1832,0.1781,90
276,0.0362,0.0037,0.0307,0.0122,2.8761,0.1852,0.1777,90
277,0.0368,0.0039,0.0312,0.0124,2.9283,0.1591,0.1516,90
278,0.0373,0.0038,0.0316,0.0127,3.0163,0.1488,0.1377,90
279,0.0367,0.0036,0.0313,0.0126,2.8553,0.2116,0.2067,90
280,0.0365,0.0039,0.0309,0.0123,2.8402,0.1777,0.1710,90
281,0.0361,0.0038,0.0307,0.0121,2.7457,0.2092,0.2011,90
282,0.0360,0.0037,0.0309,0.0125,2.4474,0.2970,0.2737,90
283,0.0360,0.0037,0.0306,0.0120,2.8587,0.1722,0.1671,90
284,0.0365,0.0037,0.0310,0.0123,2.8781,0.1871,0.1670,90
285,0.0361,0.0037,0.0308,0.0122,2.6794,0.2340,0.2185,90
286,0.0365,0.0037,0.0311,0.0126,2.8168,0.1748,0.1609,90
287,0.0366,0.0037,0.0310,0.0121,2.9843,0.1480,0.1378,90
288,0.0364,0.0038,0.0308,0.0122,2.9706,0.1722,0.1723,90
289,0.0364,0.0038,0.0309,0.0120,2.8671,0.1971,0.1756,90
290,0.0362,0.0036,0.0308,0.0120,2.9395,0.1747,0.1623,90
291,0.0367,0.0037,0.0311,0.0127,2.9946,0.1599,0.1436,90
292,0.0359,0.0037,0.0307,0.0120,2.6487,0.2384,0.2233,90
293,0.0367,0.0038,0.0311,0.0124,2.9561,0.1440,0.1337,90
294,0.0364,0.0039,0.0309,0.0125,2.7957,0.2102,0.1936,90
295,0.0362,0.0036,0.0310,0.0124,2.6076,0.2359,0.2288,90
296,0.0366,0.0036,0.0312,0.0126,2.8893,0.1712,0.1661,90
297,0.0362,0.0036,0.0309,0.0124,2.7606,0.1902,0.1786,90
298,0.0357,0.0036,0.0304,0.0120,2.6847,0.2320,0.2163,90
299,0.0360,0.0036,0.0308,0.0122,2.6834,0.2269,0.2059,90
300,0.0364,0.0038,0.0309,0.0127,2.8430,0.1991,0.1831,90
301,0.0361,0.0036,0.0308,0.0125,2.7579,0.2001,0.2069,90
